Wall time,Step,Value
1744195773.9904609,284672,-112.91218566894531
1744195798.5776982,286720,-113.04170227050781
1744195823.1201534,288768,-110.75235748291016
1744195847.755732,290816,-109.49852752685547
1744195872.1863892,292864,-108.92179870605469
1744195896.6891472,294912,-104.22032165527344
1744195921.1647844,296960,-103.82306671142578
1744195945.6369054,299008,-99.61344146728516
1744195970.1169453,301056,-97.1177749633789
1744195994.7514644,303104,-94.86125946044922
1744196019.3669455,305152,-93.77884674072266
1744196043.9189196,307200,-93.12068939208984
1744196068.5740368,309248,-92.50765228271484
1744196093.2718825,311296,-92.61271667480469
1744196117.9145684,313344,-91.60668182373047
1744196142.5743916,315392,-91.2681655883789
1744196167.133949,317440,-88.99568939208984
1744196191.7045102,319488,-88.3496322631836
1744196216.235073,321536,-85.73905181884766
1744196240.7085984,323584,-83.71958923339844
1744196265.1834562,325632,-82.55535125732422
1744196289.8443892,327680,-81.06795501708984
1744196314.750752,329728,-80.06761932373047
1744196339.428324,331776,-81.46585083007812
1744196363.9467313,333824,-80.23199462890625
1744196388.5124984,335872,-78.80227661132812
1744196413.096939,337920,-78.47615051269531
1744196437.6158097,339968,-76.96324157714844
1744196462.1422203,342016,-75.73013305664062
1744196486.646249,344064,-75.87254333496094
1744196511.1923208,346112,-73.60986328125
1744196535.7941184,348160,-73.11905670166016
1744196560.3403108,350208,-72.34904479980469
1744196584.9777741,352256,-70.1142578125
1744196609.8323102,354304,-69.87530517578125
1744196634.5333545,356352,-69.71025848388672
1744196659.2467213,358400,-68.53580474853516
1744196683.8362312,360448,-67.98533630371094
1744196708.6275573,362496,-67.72827911376953
1744196733.2629447,364544,-67.07340240478516
1744196757.8359153,366592,-65.92882537841797
1744196782.4478028,368640,-66.3361587524414
1744196807.249595,370688,-64.66993713378906
1744196831.857471,372736,-63.87470626831055
1744196856.488719,374784,-63.1056022644043
1744196881.164549,376832,-65.1330795288086
1744196905.8926177,378880,-64.74371337890625
1744196930.5037725,380928,-63.41830825805664
1744196955.0983212,382976,-63.777442932128906
1744196979.6706963,385024,-64.87238311767578
1744197004.235517,387072,-64.1460189819336
1744197028.8615944,389120,-63.272422790527344
1744197053.5125325,391168,-63.02501678466797
1744197078.2612684,393216,-60.86754608154297
1744197102.933471,395264,-60.33231735229492
1744197127.6428106,397312,-59.74858856201172
1744197152.3556187,399360,-58.3714485168457
1744197177.1435163,401408,-58.762123107910156
1744197202.1019337,403456,-58.82442092895508
1744197226.9547358,405504,-57.2380256652832
1744197251.638704,407552,-56.56126403808594
1744197276.4399786,409600,-56.22584915161133
1744197301.197929,411648,-55.94370651245117
1744197325.9810066,413696,-55.76677322387695
1744197350.7015138,415744,-55.05662155151367
1744197375.4787133,417792,-54.10120391845703
1744197400.1529286,419840,-53.50443649291992
1744197424.8523574,421888,-53.0113525390625
1744197449.6191611,423936,-52.630470275878906
1744197474.4532816,425984,-51.10898971557617
1744197499.334235,428032,-51.5871696472168
1744197524.1436603,430080,-50.89011001586914
1744197548.9117062,432128,-51.033512115478516
1744197573.6792564,434176,-49.66895294189453
1744197598.3673248,436224,-49.85019302368164
1744197623.112117,438272,-50.540164947509766
1744197647.8063848,440320,-49.70262145996094
1744197672.6058416,442368,-50.090843200683594
1744197697.3550825,444416,-50.08811950683594
1744197722.0819163,446464,-49.48463821411133
1744197746.9724045,448512,-50.03842544555664
1744197771.760661,450560,-49.306976318359375
1744197796.5912397,452608,-48.672183990478516
1744197821.5116565,454656,-49.452301025390625
1744197846.3478127,456704,-48.998958587646484
1744197871.1206517,458752,-48.983158111572266
1744197895.9455965,460800,-49.0639762878418
1744197920.7022119,462848,-49.10749053955078
1744197945.5134711,464896,-48.84589767456055
1744197970.2184582,466944,-48.933773040771484
1744197994.9168258,468992,-48.68314743041992
1744198019.654355,471040,-47.88884735107422
1744198044.4563522,473088,-48.37989807128906
1744198069.2382815,475136,-47.42684555053711
1744198094.157763,477184,-47.596038818359375
1744198119.0642793,479232,-46.431793212890625
1744198143.933176,481280,-47.02583694458008
1744198168.7404075,483328,-46.45109939575195
1744198193.5828724,485376,-46.43893051147461
1744198218.439897,487424,-46.734718322753906
1744198243.3600266,489472,-47.050018310546875
1744198268.1718857,491520,-46.777442932128906
1744198292.9890525,493568,-46.60527038574219
1744198317.865742,495616,-46.789119720458984
1744198342.971884,497664,-46.19684982299805
1744198367.9312682,499712,-46.342830657958984
1744198392.849914,501760,-46.569541931152344
1744198417.781805,503808,-45.52115249633789
1744198442.8367412,505856,-45.55691146850586
1744198467.6892211,507904,-48.122406005859375
1744198492.539283,509952,-49.33641052246094
1744198517.4280005,512000,-48.961326599121094
1744198542.370845,514048,-49.0868034362793
1744198567.281578,516096,-48.14056396484375
1744198592.1219277,518144,-51.39118194580078
1744198617.0722854,520192,-52.22356414794922
1744198642.0455434,522240,-52.59304428100586
1744198666.894642,524288,-53.053749084472656
1744198691.8491707,526336,-53.6320686340332
1744198716.8111355,528384,-52.89579391479492
1744198741.8578606,530432,-52.72308349609375
1744198766.769915,532480,-51.42597579956055
1744198791.6841369,534528,-51.48334503173828
1744198816.5867045,536576,-49.07217788696289
1744198841.580183,538624,-49.09748458862305
1744198866.4921443,540672,-47.6229133605957
1744198891.4588308,542720,-47.49506378173828
1744198916.465846,544768,-47.42384719848633
1744198941.4468775,546816,-48.30609130859375
1744198966.4397004,548864,-49.47628402709961
1744198991.513189,550912,-49.62832260131836
1744199016.4955955,552960,-50.1703987121582
1744199041.4321246,555008,-50.36399459838867
1744199066.3902452,557056,-51.276790618896484
1744199091.277615,559104,-48.049068450927734
1744199116.3255286,561152,-48.217220306396484
1744199141.2376943,563200,-47.84611892700195
1744199166.164913,565248,-47.79854202270508
1744199191.0605516,567296,-44.08787155151367
1744199216.0655098,569344,-43.84087371826172
1744199241.0106122,571392,-43.27639389038086
1744199265.891803,573440,-43.19654083251953
1744199290.868263,575488,-42.879302978515625
1744199315.9273257,577536,-42.76353073120117
1744199340.9833314,579584,-42.7164421081543
1744199365.9621239,581632,-42.5800666809082
1744199390.8610225,583680,-42.13898849487305
1744199415.8458593,585728,-41.88148880004883
1744199440.8482819,587776,-45.849517822265625
1744199465.8503594,589824,-46.54410934448242
1744199490.835497,591872,-46.736328125
1744199515.8464181,593920,-46.80534362792969
1744199540.7787502,595968,-45.46446228027344
1744199565.784338,598016,-43.752620697021484
1744199590.9614766,600064,-43.801361083984375
1744199616.064024,602112,-43.471920013427734
1744199641.0650926,604160,-43.476749420166016
1744199666.0184574,606208,-43.30077362060547
1744199691.0722442,608256,-42.399715423583984
1744199716.294898,610304,-42.82221603393555
1744199741.5069537,612352,-42.39061737060547
1744199766.559682,614400,-42.02626419067383
1744199791.6397,616448,-42.57585906982422
1744199816.7368507,618496,-43.05741882324219
1744199841.7804365,620544,-42.187007904052734
1744199866.863127,622592,-43.691280364990234
1744199891.9275012,624640,-43.876731872558594
1744199917.0666654,626688,-43.53028106689453
1744199942.3784995,628736,-44.48957824707031
1744199967.553235,630784,-43.74953079223633
1744199992.7196608,632832,-43.6650390625
1744200017.9018168,634880,-44.22184371948242
1744200043.1797554,636928,-41.19942855834961
1744200068.3175857,638976,-39.98476028442383
1744200093.549927,641024,-39.79852294921875
1744200118.7747815,643072,-39.92115783691406
1744200144.0186331,645120,-41.940982818603516
1744200169.2165082,647168,-42.2015380859375
1744200194.469763,649216,-41.79988098144531
1744200219.6732974,651264,-41.05443572998047
1744200244.8628325,653312,-40.53764343261719
1744200270.3536391,655360,-39.93588638305664
1744200295.4885929,657408,-39.578399658203125
1744200320.6699624,659456,-39.18305587768555
1744200345.917213,661504,-39.02613830566406
1744200371.1847973,663552,-38.62485885620117
1744200396.3804612,665600,-39.24924087524414
1744200421.48571,667648,-39.20594787597656
1744200446.642876,669696,-40.69831085205078
1744200472.051261,671744,-39.884788513183594
1744200497.8709698,673792,-39.52647399902344
1744200523.2213085,675840,-39.337650299072266
1744200548.5219824,677888,-39.29114532470703
1744200574.034528,679936,-41.36520767211914
1744200599.3035154,681984,-41.53962707519531
1744200624.6550753,684032,-40.8187255859375
1744200649.8773704,686080,-40.14253234863281
1744200675.230793,688128,-40.364906311035156
1744200700.4689744,690176,-40.15929412841797
1744200725.690726,692224,-39.55586624145508
1744200750.9055028,694272,-37.60270690917969
1744200776.340206,696320,-37.422550201416016
1744200801.8282728,698368,-37.0401725769043
1744200827.332243,700416,-37.249053955078125
1744200852.5995147,702464,-38.40716552734375
1744200877.8862894,704512,-37.91684341430664
1744200903.1010091,706560,-38.146419525146484
1744200928.358228,708608,-38.49260330200195
1744200953.4876795,710656,-38.891300201416016
1744200978.7807815,712704,-38.33583068847656
1744201004.083843,714752,-38.86635971069336
1744201029.359039,716800,-38.303497314453125
1744201054.57043,718848,-38.12656784057617
1744201080.0455565,720896,-36.54988098144531
1744201105.565385,722944,-36.00143814086914
1744201131.040733,724992,-40.120906829833984
1744201156.4095218,727040,-39.29483413696289
1744201181.6453106,729088,-38.99734115600586
1744201206.9753451,731136,-37.53429412841797
1744201232.2307963,733184,-37.408042907714844
1744201257.5419004,735232,-38.9570426940918
1744201282.8576996,737280,-39.364280700683594
1744201308.238938,739328,-40.612152099609375
1744201333.5957916,741376,-40.63609313964844
1744201358.8758333,743424,-40.78302764892578
1744201384.2290504,745472,-41.36636734008789
1744201409.690111,747520,-41.76725769042969
1744201435.1122866,749568,-41.323036193847656
1744201460.4137893,751616,-41.5313835144043
1744201485.787867,753664,-41.154605865478516
1744201511.159713,755712,-41.28927993774414
1744201536.6163433,757760,-43.37947082519531
1744201561.9666944,759808,-43.02067184448242
1744201587.3657637,761856,-44.37028884887695
1744201612.7228105,763904,-44.97026062011719
1744201638.2310307,765952,-44.09292984008789
1744201663.576424,768000,-44.32298278808594
1744201689.0304947,770048,-43.68849182128906
1744201714.6362405,772096,-43.65495681762695
1744201740.1772273,774144,-39.25659942626953
1744201765.6661391,776192,-39.92014694213867
1744201791.1537862,778240,-41.21824645996094
1744201816.6125271,780288,-40.68804168701172
1744201842.0563676,782336,-41.33140563964844
1744201867.4861393,784384,-41.572200775146484
1744201892.9391005,786432,-40.33450698852539
1744201918.4325879,788480,-39.6321907043457
1744201943.9209204,790528,-38.92283248901367
1744201969.5277905,792576,-38.420005798339844
1744201994.9932938,794624,-38.602779388427734
1744202020.4818234,796672,-37.771324157714844
1744202046.301989,798720,-38.388431549072266
1744202072.0202866,800768,-39.078163146972656
1744202097.5491445,802816,-39.14091110229492
1744202123.181067,804864,-38.89928436279297
1744202148.6476061,806912,-40.68491744995117
1744202174.240118,808960,-38.907352447509766
1744202199.8166876,811008,-39.934932708740234
1744202225.3294785,813056,-40.79055404663086
1744202250.8254762,815104,-40.242942810058594
1744202276.4195504,817152,-40.375083923339844
1744202302.1127748,819200,-39.85688400268555
1744202327.9972792,821248,-40.06032943725586
1744202353.7542331,823296,-39.603641510009766
1744202379.38412,825344,-40.086944580078125
1744202405.0816414,827392,-39.684017181396484
1744202430.7997773,829440,-38.71867752075195
1744202456.5236797,831488,-38.581932067871094
1744202482.2225664,833536,-38.70241928100586
1744202507.9210484,835584,-40.37898254394531
1744202533.6349616,837632,-40.27259826660156
1744202559.2542813,839680,-40.798484802246094
1744202585.1470098,841728,-40.581329345703125
1744202611.031307,843776,-40.612186431884766
1744202636.83093,845824,-40.658634185791016
1744202662.5138545,847872,-40.86946487426758
1744202688.1198325,849920,-42.3369140625
1744202713.8825402,851968,-42.449222564697266
1744202739.6175814,854016,-43.7452278137207
1744202765.174716,856064,-46.54262924194336
1744202790.6422648,858112,-50.984981536865234
1744202816.1861513,860160,-49.31466293334961
1744202841.7685788,862208,-51.77399826049805
1744202867.5446908,864256,-51.28908920288086
1744202893.1517887,866304,-51.52408981323242
1744202918.744224,868352,-51.84964370727539
1744202944.471297,870400,-53.15794372558594
1744202970.3990908,872448,-54.861148834228516
1744202995.9938838,874496,-55.63047409057617
1744203021.5914965,876544,-55.0914306640625
1744203047.3208601,878592,-55.39081573486328
1744203072.9750834,880640,-55.269142150878906
1744203098.7275558,882688,-56.956138610839844
1744203124.3354144,884736,-54.589839935302734
1744203149.9708345,886784,-58.907569885253906
1744203175.5654485,888832,-58.49936294555664
1744203201.3595076,890880,-58.027015686035156
1744203227.1366658,892928,-60.58979034423828
1744203252.8337417,894976,-60.5226936340332
1744203278.5170498,897024,-63.808746337890625
1744203304.2029114,899072,-65.66316986083984
1744203330.1292276,901120,-65.08356475830078
1744203355.859807,903168,-64.0312728881836
1744203382.1682026,905216,-61.034210205078125
1744203408.4346638,907264,-69.66504669189453
1744203434.2500062,909312,-66.6578598022461
1744203459.9682827,911360,-65.55492401123047
1744203485.6495297,913408,-66.1825180053711
1744203511.5177636,915456,-69.50357055664062
1744203537.3631296,917504,-69.2828598022461
1744203563.0745037,919552,-69.3783950805664
1744203588.764187,921600,-70.86427307128906
1744203614.4908767,923648,-69.90160369873047
1744203640.260911,925696,-70.2088623046875
1744203666.113401,927744,-70.03199768066406
1744203691.9086661,929792,-72.21001434326172
1744203717.8548846,931840,-72.02949523925781
1744203743.6097636,933888,-72.75834655761719
1744203769.4717796,935936,-72.68611145019531
1744203795.2533474,937984,-71.11445617675781
1744203821.0137312,940032,-81.25556945800781
1744203846.7659135,942080,-78.49156188964844
1744203872.4923036,944128,-78.48451232910156
1744203898.3050463,946176,-81.29801940917969
1744203924.0549512,948224,-78.74838256835938
1744203949.8869886,950272,-76.21432495117188
1744203975.683762,952320,-75.82300567626953
1744204001.6295977,954368,-74.73553466796875
1744204027.5224576,956416,-71.7251205444336
1744204053.3695352,958464,-63.6878547668457
1744204079.2004762,960512,-61.851558685302734
1744204105.1926656,962560,-60.60408401489258
1744204131.27391,964608,-57.08390808105469
1744204157.1291325,966656,-57.741756439208984
1744204182.9904294,968704,-57.005977630615234
1744204208.8013592,970752,-55.664764404296875
1744204234.6868224,972800,-55.1763801574707
1744204260.5262704,974848,-54.934730529785156
1744204286.3686423,976896,-56.63228225708008
1744204312.2462983,978944,-61.7040901184082
1744204338.2606564,980992,-62.45170974731445
1744204364.2018123,983040,-66.952392578125
1744204390.207934,985088,-64.83907318115234
1744204416.17531,987136,-63.90717315673828
1744204442.1745372,989184,-54.92875289916992
1744204468.2559533,991232,-55.74430465698242
1744204494.2064633,993280,-56.42209243774414
1744204520.117367,995328,-64.4013671875
1744204546.1222553,997376,-64.21012115478516
1744204572.0605166,999424,-66.87557983398438
1744204597.8828254,1001472,-67.41206359863281
1744204623.886949,1003520,-67.68560028076172
1744204649.882883,1005568,-66.72634887695312
1744204675.9045255,1007616,-69.3839340209961
1744204701.92747,1009664,-68.70304870605469
1744204727.826429,1011712,-72.74805450439453
1744204753.7888424,1013760,-74.54279327392578
1744204779.6889262,1015808,-75.54515838623047
1744204805.7075493,1017856,-74.94812774658203
1744204831.6183145,1019904,-81.3969497680664
1744204857.564298,1021952,-82.69680786132812
1744204883.4834137,1024000,-85.95843505859375
1744204909.4939156,1026048,-84.00959014892578
1744204935.3822455,1028096,-78.23885345458984
1744204961.2873495,1030144,-76.05769348144531
1744204987.275291,1032192,-73.24185943603516
1744205013.4587553,1034240,-72.93026733398438
1744205039.454142,1036288,-73.50234985351562
1744205065.383199,1038336,-75.81857299804688
1744205091.3599598,1040384,-72.84400177001953
1744205117.3420022,1042432,-72.91893768310547
1744205143.4702044,1044480,-71.12701416015625
1744205169.483636,1046528,-61.79108810424805
1744205195.5020144,1048576,-61.44949722290039
1744205221.5710034,1050624,-58.63595199584961
1744205247.6335263,1052672,-63.32068634033203
1744205273.5770051,1054720,-62.884708404541016
1744205299.6827595,1056768,-62.9393196105957
1744205325.691088,1058816,-61.45064163208008
1744205351.7465286,1060864,-59.78192901611328
1744205377.746789,1062912,-55.78626251220703
1744205403.7689013,1064960,-56.84600830078125
1744205429.9814744,1067008,-56.435630798339844
1744205456.054433,1069056,-53.4489860534668
1744205482.0799162,1071104,-49.18118667602539
1744205508.0994437,1073152,-47.917354583740234
1744205534.3408482,1075200,-46.92508316040039
1744205560.4307954,1077248,-47.754024505615234
1744205586.5312765,1079296,-47.548988342285156
1744205612.7445261,1081344,-47.38442611694336
1744205638.8467276,1083392,-48.8112907409668
1744205664.9815195,1085440,-48.36460494995117
1744205690.9782243,1087488,-48.04514694213867
1744205717.030268,1089536,-44.46421813964844
1744205743.1389296,1091584,-44.463375091552734
1744205769.3343203,1093632,-45.3955192565918
1744205795.4690645,1095680,-45.3232421875
1744205821.4882479,1097728,-47.24967575073242
1744205847.5053573,1099776,-47.666046142578125
1744205873.5647452,1101824,-46.278541564941406
1744205899.8015344,1103872,-46.12837600708008
1744205925.8800151,1105920,-45.998817443847656
1744205952.0261078,1107968,-46.3044319152832
1744205978.2535436,1110016,-45.94561767578125
1744206004.484904,1112064,-47.14156723022461
1744206030.7513292,1114112,-47.656856536865234
1744206056.8951564,1116160,-46.5178108215332
1744206082.97873,1118208,-44.65962219238281
1744206109.0857222,1120256,-45.688385009765625
1744206135.248085,1122304,-45.84971237182617
1744206161.3569925,1124352,-45.5921516418457
1744206187.7230682,1126400,-45.29059982299805
1744206213.9794378,1128448,-44.84532165527344
1744206240.2600696,1130496,-44.37013244628906
1744206266.4823704,1132544,-42.148799896240234
1744206292.751375,1134592,-41.379966735839844
1744206318.9429862,1136640,-40.952640533447266
1744206345.2835138,1138688,-41.88758087158203
1744206371.7851195,1140736,-42.25429916381836
1744206397.981584,1142784,-40.730674743652344
1744206424.1202953,1144832,-40.28373718261719
1744206450.2958999,1146880,-39.22316360473633
1744206476.5312414,1148928,-38.23578643798828
1744206502.8488107,1150976,-38.039955139160156
1744206529.2572186,1153024,-36.815860748291016
1744206555.575575,1155072,-38.273441314697266
1744206581.7337737,1157120,-38.07676315307617
1744206607.9357061,1159168,-40.27581787109375
1744206634.1871789,1161216,-39.59202194213867
1744206660.5745604,1163264,-45.833553314208984
1744206686.6844263,1165312,-47.38663101196289
1744206712.8410468,1167360,-47.9112663269043
1744206739.0101244,1169408,-47.3737678527832
1744206765.2618604,1171456,-51.240814208984375
1744206791.6179078,1173504,-52.986454010009766
1744206817.9499633,1175552,-53.33144760131836
1744206844.2610705,1177600,-54.7609748840332
1744206870.478633,1179648,-60.280303955078125
1744206896.8016658,1181696,-60.35692596435547
1744206923.014764,1183744,-61.49409866333008
1744206949.4047914,1185792,-62.2465934753418
1744206975.7588587,1187840,-64.96060180664062
1744207002.0845551,1189888,-67.16069030761719
1744207028.463491,1191936,-66.68157958984375
1744207054.6448138,1193984,-66.06946563720703
1744207080.9677536,1196032,-66.00664520263672
1744207107.3515942,1198080,-74.56610107421875
1744207133.6923501,1200128,-74.7053451538086
1744207160.2005,1202176,-74.99640655517578
1744207186.5474913,1204224,-75.07596588134766
1744207212.7666688,1206272,-73.89359283447266
1744207238.958878,1208320,-71.58894348144531
1744207265.2997227,1210368,-70.98860931396484
1744207291.624208,1212416,-70.81088256835938
1744207317.9259322,1214464,-63.88181686401367
1744207344.2346902,1216512,-66.69335174560547
1744207370.4436243,1218560,-67.75633239746094
1744207396.7505672,1220608,-62.671016693115234
1744207422.9259062,1222656,-66.75489044189453
1744207449.1449547,1224704,-64.20852661132812
1744207475.4082956,1226752,-67.1598129272461
1744207501.5878253,1228800,-60.80361557006836
1744207527.8822038,1230848,-62.148372650146484
1744207554.0738626,1232896,-62.507545471191406
1744207580.2762742,1234944,-61.382728576660156
1744207606.5076888,1236992,-62.72357940673828
1744207632.747366,1239040,-60.791831970214844
1744207658.9058702,1241088,-60.99538803100586
1744207685.062784,1243136,-61.5111198425293
1744207711.4454226,1245184,-62.20948791503906
1744207737.844362,1247232,-54.880306243896484
1744207764.2450206,1249280,-53.54960250854492
1744207790.524251,1251328,-55.280242919921875
1744207816.7777362,1253376,-54.103736877441406
1744207843.0970547,1255424,-53.19248580932617
1744207869.5114577,1257472,-54.075191497802734
1744207896.0357435,1259520,-56.763763427734375
1744207922.456827,1261568,-57.58699417114258
1744207948.7877765,1263616,-56.97052001953125
1744207975.1454196,1265664,-55.869224548339844
1744208001.660835,1267712,-52.350303649902344
1744208028.2572508,1269760,-50.9866828918457
1744208054.687532,1271808,-49.710060119628906
1744208080.970963,1273856,-50.11649703979492
1744208107.286709,1275904,-49.86617660522461
1744208133.6711023,1277952,-47.39016342163086
1744208160.2131758,1280000,-47.70943069458008
1744208186.6220543,1282048,-46.42984390258789
1744208212.9619422,1284096,-47.22871398925781
1744208239.351104,1286144,-46.63376235961914
1744208265.7649484,1288192,-44.00767517089844
1744208292.1510022,1290240,-44.979366302490234
1744208318.5075948,1292288,-43.03108596801758
1744208344.8470604,1294336,-45.155643463134766
1744208371.2271297,1296384,-44.28754806518555
1744208397.6524465,1298432,-44.668704986572266
1744208424.2330892,1300480,-44.956302642822266
1744208450.613014,1302528,-43.052940368652344
1744208476.9239814,1304576,-43.345272064208984
1744208503.265476,1306624,-44.409793853759766
1744208529.6509867,1308672,-42.33542251586914
1744208556.1487474,1310720,-47.72068405151367
1744208582.5181527,1312768,-47.356021881103516
1744208608.93943,1314816,-47.700748443603516
1744208635.332607,1316864,-48.40341567993164
1744208661.6776516,1318912,-49.283912658691406
1744208688.2235267,1320960,-49.75175094604492
1744208714.6101751,1323008,-46.285400390625
1744208740.9665284,1325056,-46.12773132324219
1744208767.3310034,1327104,-46.4796257019043
1744208793.8786888,1329152,-45.03752899169922
1744208820.4675424,1331200,-44.65260314941406
1744208846.860172,1333248,-44.53816604614258
1744208873.2394507,1335296,-45.173370361328125
1744208899.7884912,1337344,-46.943359375
1744208926.1302373,1339392,-46.787540435791016
1744208952.5449414,1341440,-46.01123046875
1744208978.9391935,1343488,-44.35810089111328
1744209005.3970509,1345536,-44.90822982788086
1744209031.8435123,1347584,-49.19016647338867
1744209058.2017107,1349632,-48.61163330078125
1744209084.592989,1351680,-48.16648483276367
1744209110.9045267,1353728,-48.97867965698242
1744209137.4427316,1355776,-49.782413482666016
1744209163.8396795,1357824,-48.10877227783203
1744209190.3019252,1359872,-47.14512634277344
1744209216.8753686,1361920,-42.328643798828125
1744209243.666315,1363968,-46.78028106689453
