Wall time,Step,Value
1744360104.6309137,485376,-145.23448181152344
1744360129.1529567,487424,-144.13314819335938
1744360153.9121008,489472,-140.76351928710938
1744360178.4507215,491520,-142.88804626464844
1744360202.7617118,493568,-141.10276794433594
1744360227.2204158,495616,-139.58204650878906
1744360251.7448514,497664,-140.01004028320312
1744360276.2024438,499712,-144.66505432128906
1744360300.6047509,501760,-143.59217834472656
1744360325.0824819,503808,-143.51307678222656
1744360349.6726282,505856,-144.0555877685547
1744360374.1414833,507904,-144.97402954101562
1744360398.5625608,509952,-142.84042358398438
1744360423.1176062,512000,-144.42982482910156
1744360447.5146701,514048,-154.02548217773438
1744360472.1017509,516096,-151.2073211669922
1744360496.5578163,518144,-152.3466339111328
1744360521.025989,520192,-154.57337951660156
1744360545.4099045,522240,-158.32264709472656
1744360569.7423146,524288,-157.4971466064453
1744360594.169986,526336,-157.65924072265625
1744360618.6265423,528384,-155.9475860595703
1744360643.0158157,530432,-156.70758056640625
1744360667.4531398,532480,-158.79942321777344
1744360691.7968736,534528,-162.70982360839844
1744360716.1314466,536576,-164.58734130859375
1744360740.545824,538624,-166.5641326904297
1744360764.9145985,540672,-167.31744384765625
1744360789.4553037,542720,-166.65745544433594
1744360813.9573143,544768,-168.11758422851562
1744360838.3382914,546816,-167.9548797607422
1744360862.7970688,548864,-170.94285583496094
1744360887.18887,550912,-169.52261352539062
1744360911.6722589,552960,-171.76451110839844
1744360936.099634,555008,-171.14064025878906
1744360960.4734387,557056,-170.47555541992188
1744360984.7971973,559104,-169.6791534423828
1744361009.3747056,561152,-170.86495971679688
1744361033.8317358,563200,-169.24050903320312
1744361058.2046318,565248,-159.8306884765625
1744361082.823519,567296,-157.9549560546875
1744361107.2615163,569344,-158.75279235839844
1744361131.649099,571392,-154.20538330078125
1744361156.0264018,573440,-153.41363525390625
1744361180.5619628,575488,-152.9048614501953
1744361204.9843385,577536,-153.13172912597656
1744361229.561376,579584,-155.92575073242188
1744361253.939823,581632,-155.16224670410156
1744361278.3548806,583680,-154.43341064453125
1744361302.7771661,585728,-153.10067749023438
1744361327.2315946,587776,-153.44837951660156
1744361351.719343,589824,-151.39857482910156
1744361376.2084515,591872,-148.43185424804688
1744361400.598335,593920,-147.78013610839844
1744361425.0192988,595968,-144.45150756835938
1744361449.4976256,598016,-145.8789520263672
1744361473.893995,600064,-141.1961212158203
1744361498.2879238,602112,-137.42437744140625
1744361522.830828,604160,-136.6739044189453
1744361547.3979106,606208,-135.43455505371094
1744361571.8397975,608256,-135.31692504882812
1744361596.4046419,610304,-137.74945068359375
1744361620.9697533,612352,-136.02076721191406
1744361645.385233,614400,-137.43939208984375
1744361670.0094795,616448,-138.9500732421875
1744361694.4034092,618496,-139.82662963867188
1744361718.8843024,620544,-140.3774871826172
1744361743.436516,622592,-139.0621337890625
1744361767.81332,624640,-139.17947387695312
1744361792.2253404,626688,-137.78814697265625
1744361816.7445395,628736,-136.93812561035156
1744361841.1710784,630784,-134.60604858398438
1744361865.6721652,632832,-135.0707244873047
1744361890.1969304,634880,-133.2921905517578
1744361914.7644458,636928,-134.00442504882812
1744361939.2887373,638976,-139.46107482910156
1744361963.8111172,641024,-153.8579864501953
1744361988.4388025,643072,-154.13539123535156
1744362012.9100437,645120,-162.8334197998047
1744362037.3328462,647168,-162.39356994628906
1744362061.8522985,649216,-163.0731658935547
1744362086.3382378,651264,-164.33200073242188
1744362110.8426678,653312,-172.0306854248047
1744362135.546747,655360,-171.22451782226562
1744362160.178079,657408,-176.31991577148438
1744362184.6865113,659456,-177.548095703125
1744362209.078772,661504,-187.90025329589844
1744362233.494508,663552,-184.87461853027344
1744362257.8939147,665600,-198.47799682617188
1744362282.4349678,667648,-214.50729370117188
1744362306.9057827,669696,-222.5883331298828
1744362331.4040644,671744,-226.43177795410156
1744362355.8612719,673792,-228.4657745361328
1744362380.417191,675840,-230.273681640625
1744362404.8268583,677888,-235.277587890625
1744362429.4669843,679936,-238.51182556152344
1744362453.8574708,681984,-236.87875366210938
1744362478.3649523,684032,-238.5684051513672
1744362502.7815623,686080,-237.33273315429688
1744362527.171408,688128,-237.02560424804688
1744362551.6400633,690176,-228.2835693359375
1744362576.0544655,692224,-220.62100219726562
1744362600.4937582,694272,-213.91006469726562
1744362624.9585152,696320,-213.92315673828125
1744362649.5464697,698368,-212.03921508789062
1744362674.2723997,700416,-207.13009643554688
1744362698.7466972,702464,-201.61065673828125
1744362723.314712,704512,-199.2196807861328
1744362747.7091546,706560,-196.3564910888672
1744362772.2593622,708608,-194.08099365234375
1744362796.6407144,710656,-184.70468139648438
1744362821.0521605,712704,-184.34266662597656
1744362845.4895015,714752,-174.63734436035156
1744362869.9900792,716800,-158.7209014892578
1744362894.4568272,718848,-152.115234375
1744362919.0062015,720896,-141.52523803710938
1744362943.4323804,722944,-147.33717346191406
1744362967.8486369,724992,-144.65420532226562
1744362992.2335327,727040,-138.99559020996094
1744363016.627307,729088,-139.12869262695312
1744363041.0704792,731136,-132.76556396484375
1744363065.543494,733184,-129.9406280517578
1744363089.9786832,735232,-129.84683227539062
1744363114.4597366,737280,-128.5407257080078
1744363138.8636618,739328,-128.13076782226562
1744363163.308826,741376,-124.99451446533203
1744363187.707911,743424,-123.21902465820312
1744363212.2122407,745472,-122.20904541015625
1744363236.7557704,747520,-120.81734466552734
1744363261.3406448,749568,-118.86280059814453
1744363285.8049207,751616,-116.61450958251953
1744363310.3428824,753664,-117.49617004394531
1744363335.9354482,755712,-117.3785400390625
1744363360.5715783,757760,-115.94467163085938
1744363385.0659995,759808,-113.58267211914062
1744363409.5643642,761856,-114.22268676757812
1744363433.9957721,763904,-112.62205505371094
1744363458.469259,765952,-110.87100219726562
1744363482.976444,768000,-110.93838500976562
1744363507.5530465,770048,-110.92430877685547
1744363532.054258,772096,-100.85406494140625
1744363556.6093554,774144,-97.46243286132812
1744363581.2394583,776192,-98.0815200805664
1744363605.815238,778240,-97.37396240234375
1744363630.3923252,780288,-96.07742309570312
1744363654.8797736,782336,-95.15016174316406
1744363679.367797,784384,-96.10991668701172
1744363703.9783022,786432,-94.99138641357422
1744363731.5377562,788480,-93.0625991821289
1744363756.6363983,790528,-90.33431243896484
1744363781.081598,792576,-88.71697998046875
1744363805.4910593,794624,-88.18083190917969
1744363829.8915248,796672,-85.67451477050781
1744363854.475754,798720,-85.82493591308594
1744363879.0395668,800768,-85.67485046386719
1744363903.625272,802816,-84.68048095703125
1744363928.232689,804864,-82.89429473876953
1744363952.6772313,806912,-82.6167221069336
1744363977.1415813,808960,-81.64383697509766
1744364001.5608108,811008,-79.19802856445312
1744364025.9660354,813056,-80.09420013427734
1744364050.3840961,815104,-78.61528015136719
1744364074.8827643,817152,-77.03556060791016
1744364099.2836452,819200,-76.0143814086914
1744364123.952037,821248,-76.14108276367188
1744364148.453745,823296,-75.92033386230469
1744364173.488184,825344,-75.6636734008789
1744364198.690621,827392,-74.49749755859375
1744364223.3810005,829440,-74.3615493774414
1744364247.915898,831488,-73.56649017333984
1744364272.3746939,833536,-73.1114273071289
1744364297.1033669,835584,-73.47914123535156
1744364321.4830306,837632,-72.83451843261719
1744364345.9334693,839680,-72.52814483642578
1744364370.4504275,841728,-72.3224868774414
1744364394.888219,843776,-74.12101745605469
1744364419.3941817,845824,-73.67520141601562
1744364443.9215434,847872,-74.03108978271484
1744364468.3750944,849920,-75.41096496582031
1744364492.8356571,851968,-74.47186279296875
1744364517.2393434,854016,-75.3116455078125
1744364541.6738098,856064,-76.53507232666016
1744364566.0537205,858112,-76.64822387695312
1744364590.45882,860160,-75.95044708251953
1744364615.1566892,862208,-75.38762664794922
1744364639.7950811,864256,-76.46736145019531
1744364664.3979135,866304,-78.66607666015625
1744364689.1697333,868352,-77.18170166015625
1744364713.7047687,870400,-77.7597885131836
1744364738.2719877,872448,-78.2876968383789
1744364762.90987,874496,-78.53173828125
1744364787.5774367,876544,-77.05133819580078
1744364812.1070125,878592,-77.49992370605469
1744364836.7115822,880640,-77.45515441894531
1744364861.243754,882688,-77.62674713134766
1744364885.791278,884736,-75.95516204833984
1744364910.5281303,886784,-77.1821060180664
1744364935.2054644,888832,-77.1019058227539
1744364959.7216825,890880,-77.79373931884766
1744364984.2633295,892928,-77.75389099121094
1744365008.8434606,894976,-77.36351013183594
1744365033.5054374,897024,-78.69656372070312
1744365058.0894349,899072,-77.59353637695312
1744365082.7101133,901120,-76.76590728759766
1744365107.3183231,903168,-75.69137573242188
1744365132.0559072,905216,-76.17106628417969
1744365156.6516113,907264,-74.7164535522461
1744365181.2202299,909312,-74.79143524169922
1744365205.8219647,911360,-74.49246978759766
1744365230.4786978,913408,-75.37114715576172
1744365255.1464758,915456,-74.35892486572266
1744365279.9802246,917504,-73.80854034423828
1744365304.6970665,919552,-73.84494018554688
1744365329.3669353,921600,-75.04129791259766
1744365354.005409,923648,-73.32756042480469
1744365378.6150465,925696,-73.76060485839844
1744365403.2924616,927744,-73.24520874023438
1744365427.9851186,929792,-72.49884796142578
1744365452.7872343,931840,-70.67768096923828
1744365477.5280442,933888,-71.52266693115234
1744365502.1830552,935936,-70.89464569091797
1744365526.7671041,937984,-68.79469299316406
1744365551.555919,940032,-68.30615997314453
1744365576.2743654,942080,-66.50409698486328
1744365600.9997265,944128,-66.22415924072266
1744365625.6079376,946176,-65.93549346923828
1744365650.199099,948224,-64.90291595458984
1744365674.9077232,950272,-64.74323272705078
1744365699.7022166,952320,-64.3167953491211
1744365724.4914048,954368,-63.52891159057617
1744365749.2894642,956416,-61.945499420166016
1744365773.9476902,958464,-61.03569412231445
1744365798.8866289,960512,-60.329463958740234
1744365823.5737827,962560,-59.96696472167969
1744365848.4235275,964608,-57.741615295410156
1744365873.3174999,966656,-57.65817642211914
1744365898.236167,968704,-56.38993453979492
1744365923.0508587,970752,-55.270381927490234
1744365947.6969764,972800,-53.47379684448242
1744365972.5108566,974848,-52.20859146118164
1744365997.2064261,976896,-51.51634216308594
1744366022.0276794,978944,-50.71017837524414
1744366046.806851,980992,-50.574031829833984
1744366071.525439,983040,-51.14179229736328
1744366096.18347,985088,-50.04266357421875
1744366120.933451,987136,-49.77860641479492
1744366145.8687422,989184,-49.40813064575195
1744366170.5466266,991232,-47.860023498535156
1744366195.276272,993280,-48.001853942871094
1744366220.044401,995328,-48.494258880615234
1744366244.8786368,997376,-47.624542236328125
1744366269.56017,999424,-48.458335876464844
1744366294.273567,1001472,-48.0510368347168
1744366319.0405369,1003520,-48.1432991027832
1744366343.8006928,1005568,-47.83708572387695
1744366368.612978,1007616,-47.82068634033203
1744366393.4814198,1009664,-48.21554183959961
1744366418.3688219,1011712,-48.620750427246094
1744366443.25136,1013760,-49.24516677856445
1744366468.0560348,1015808,-48.83744430541992
1744366492.9520652,1017856,-48.286354064941406
1744366517.8834429,1019904,-52.10176467895508
1744366542.7512035,1021952,-52.74800491333008
1744366567.6270258,1024000,-56.70840835571289
1744366592.42303,1026048,-56.352603912353516
1744366617.2051601,1028096,-56.45881271362305
1744366642.0191083,1030144,-56.0405387878418
1744366666.9086058,1032192,-55.13530731201172
1744366691.716679,1034240,-55.676116943359375
1744366716.631146,1036288,-56.51115417480469
1744366741.4063542,1038336,-58.27009201049805
1744366766.3416073,1040384,-57.909000396728516
1744366791.1910038,1042432,-57.74428939819336
1744366815.9463415,1044480,-57.49677658081055
1744366840.8641427,1046528,-56.32585525512695
1744366865.6913044,1048576,-56.289974212646484
1744366890.5159543,1050624,-55.367801666259766
1744366915.365811,1052672,-56.03974914550781
1744366940.516208,1054720,-56.11390686035156
1744366965.325551,1056768,-56.92731475830078
1744366990.1211565,1058816,-57.405677795410156
1744367014.9628375,1060864,-57.082218170166016
1744367039.7729993,1062912,-55.93092346191406
1744367064.6967406,1064960,-56.6295051574707
1744367089.4805532,1067008,-56.56645202636719
1744367114.4111404,1069056,-54.16340637207031
1744367139.3989315,1071104,-52.75822448730469
1744367164.2310262,1073152,-52.85649871826172
1744367189.075778,1075200,-50.389610290527344
1744367213.939157,1077248,-50.4808235168457
1744367238.7985163,1079296,-49.602996826171875
1744367263.715896,1081344,-49.364803314208984
1744367288.7023919,1083392,-51.518062591552734
1744367313.611868,1085440,-50.2849235534668
1744367338.5789824,1087488,-49.591407775878906
1744367363.4640975,1089536,-47.624691009521484
1744367388.5547538,1091584,-46.91304397583008
1744367413.5890443,1093632,-46.358760833740234
1744367438.5745828,1095680,-47.31557846069336
1744367463.5398104,1097728,-48.56789779663086
1744367488.336473,1099776,-48.96949005126953
1744367513.1388218,1101824,-49.0479621887207
1744367538.1713324,1103872,-48.27728271484375
1744367563.0794678,1105920,-48.49601364135742
1744367588.0574617,1107968,-47.5308952331543
1744367613.0345943,1110016,-47.12411117553711
1744367638.0002122,1112064,-49.02870559692383
1744367662.8825047,1114112,-49.45022964477539
1744367687.7960074,1116160,-48.10935592651367
1744367712.639275,1118208,-47.56882858276367
1744367737.6283176,1120256,-49.681549072265625
1744367762.4961207,1122304,-49.42164993286133
1744367787.3007634,1124352,-49.297855377197266
1744367812.2570357,1126400,-48.59321594238281
1744367837.2400815,1128448,-49.505592346191406
1744367862.2489488,1130496,-50.32381820678711
1744367887.3676434,1132544,-49.75210952758789
1744367912.302653,1134592,-49.140953063964844
1744367937.2525508,1136640,-48.86153030395508
1744367962.3873682,1138688,-48.52322006225586
1744367987.619148,1140736,-50.68465805053711
1744368012.7585962,1142784,-51.24185562133789
1744368037.8029282,1144832,-53.1716423034668
1744368062.7231975,1146880,-51.86321258544922
1744368087.6244533,1148928,-51.07594299316406
1744368112.6794136,1150976,-51.1505012512207
1744368137.7940137,1153024,-53.2910270690918
1744368162.7490566,1155072,-53.73014831542969
1744368187.6886728,1157120,-53.250831604003906
1744368212.6001852,1159168,-54.3016471862793
1744368237.5990207,1161216,-51.29915237426758
1744368262.635211,1163264,-55.201786041259766
1744368287.6111968,1165312,-57.29086685180664
1744368312.60737,1167360,-57.86567306518555
1744368337.5985625,1169408,-57.28070831298828
1744368362.5898283,1171456,-55.5321159362793
1744368387.544773,1173504,-55.52436828613281
1744368412.5646825,1175552,-56.1031379699707
1744368437.6471748,1177600,-55.04847717285156
1744368462.8352017,1179648,-55.79875564575195
1744368487.842933,1181696,-55.39755630493164
1744368512.9302776,1183744,-54.397438049316406
1744368537.9343119,1185792,-55.226531982421875
1744368563.1452944,1187840,-55.4941520690918
1744368588.329331,1189888,-54.69844055175781
1744368613.5612073,1191936,-53.901554107666016
1744368638.67021,1193984,-52.711143493652344
1744368663.915123,1196032,-50.88797378540039
1744368689.0703733,1198080,-51.20111846923828
1744368714.121269,1200128,-51.14076614379883
1744368739.2219405,1202176,-50.38893127441406
1744368764.238076,1204224,-49.705501556396484
1744368789.3385901,1206272,-49.20481872558594
1744368814.353692,1208320,-48.152034759521484
1744368839.4745212,1210368,-48.06087112426758
1744368864.6823575,1212416,-47.629276275634766
1744368889.8462646,1214464,-43.72673416137695
1744368915.1238017,1216512,-43.334293365478516
1744368940.2677457,1218560,-44.1024055480957
1744368965.3958082,1220608,-43.01815414428711
1744368990.4465213,1222656,-43.88795471191406
1744369015.6603456,1224704,-44.067352294921875
1744369040.8687372,1226752,-43.90460968017578
1744369066.0921052,1228800,-41.98231506347656
1744369091.144237,1230848,-43.68849182128906
1744369116.3488512,1232896,-57.30995178222656
1744369141.37813,1234944,-57.151039123535156
1744369166.3817134,1236992,-58.985595703125
1744369191.4533927,1239040,-59.29580307006836
1744369216.4258611,1241088,-61.44169616699219
1744369241.486427,1243136,-65.83282470703125
1744369266.5090148,1245184,-72.92034912109375
1744369291.446139,1247232,-73.80448150634766
1744369316.5097983,1249280,-73.88328552246094
1744369341.6843085,1251328,-75.81813049316406
1744369366.670807,1253376,-74.9677505493164
1744369391.7506657,1255424,-74.3398208618164
1744369416.8185594,1257472,-74.79055786132812
1744369442.0188372,1259520,-76.69949340820312
1744369468.2254395,1261568,-76.98760223388672
1744369493.3890274,1263616,-77.25146484375
1744369518.3656418,1265664,-75.25566101074219
1744369543.4110749,1267712,-76.18380737304688
1744369568.5868855,1269760,-75.96814727783203
1744369593.5588307,1271808,-75.83109283447266
1744369618.5502188,1273856,-75.69956970214844
1744369643.6181877,1275904,-74.4251480102539
1744369668.7651908,1277952,-74.76346588134766
1744369693.905904,1280000,-73.65129089355469
1744369719.117152,1282048,-64.98614501953125
1744369744.2996454,1284096,-60.55308151245117
1744369769.3862743,1286144,-59.4177131652832
1744369794.437915,1288192,-58.0266227722168
1744369819.4607532,1290240,-58.79173278808594
1744369844.504722,1292288,-54.2307014465332
1744369870.311766,1294336,-53.22324752807617
1744369895.2844267,1296384,-45.50497817993164
1744369920.4663782,1298432,-47.70500564575195
1744369945.6418827,1300480,-47.27215576171875
1744369970.711142,1302528,-47.81330871582031
1744369995.7323892,1304576,-49.9509391784668
1744370020.710031,1306624,-49.82572555541992
1744370045.773754,1308672,-48.56250762939453
1744370070.8898525,1310720,-48.50414276123047
1744370095.9145489,1312768,-48.07179641723633
1744370121.0599248,1314816,-48.297237396240234
1744370146.035816,1316864,-47.50468444824219
1744370171.3876593,1318912,-48.19011306762695
1744370196.6399114,1320960,-50.29426193237305
1744370221.8698916,1323008,-50.42892074584961
1744370247.0396147,1325056,-50.50438690185547
1744370272.173686,1327104,-50.840362548828125
1744370297.5079923,1329152,-50.334266662597656
1744370322.7622201,1331200,-54.74031448364258
1744370348.022438,1333248,-54.646949768066406
1744370373.1888514,1335296,-59.01857376098633
1744370398.409806,1337344,-62.97238540649414
1744370423.576037,1339392,-64.39947509765625
1744370448.881996,1341440,-64.09660339355469
1744370474.053596,1343488,-70.7583999633789
1744370499.3249092,1345536,-72.09329223632812
1744370524.7992005,1347584,-70.97854614257812
1744370550.4236052,1349632,-71.78582000732422
1744370575.6710124,1351680,-70.08358764648438
1744370600.911264,1353728,-69.0503921508789
1744370626.120647,1355776,-69.97198486328125
1744370651.4733946,1357824,-69.0567855834961
1744370676.7591274,1359872,-69.94213104248047
1744370702.077489,1361920,-69.53751373291016
1744370727.332416,1363968,-69.93966674804688
