Wall time,Step,Value
1744569386.8534086,466944,-95.43559265136719
1744569411.3282907,468992,-94.73147583007812
1744569435.7561977,471040,-92.59774780273438
1744569460.1736715,473088,-91.09978485107422
1744569484.480078,475136,-89.22360229492188
1744569508.8429363,477184,-88.06961059570312
1744569533.192895,479232,-87.38496398925781
1744569557.5339763,481280,-88.08979034423828
1744569581.9135447,483328,-87.34870147705078
1744569606.2997534,485376,-84.77764129638672
1744569630.6405098,487424,-82.9783706665039
1744569654.9624388,489472,-83.17056274414062
1744569679.315609,491520,-81.49272155761719
1744569703.6655676,493568,-80.8176040649414
1744569728.1858795,495616,-81.16885375976562
1744569752.63016,497664,-79.7479019165039
1744569777.0045671,499712,-79.44969177246094
1744569801.375087,501760,-79.14807891845703
1744569825.7822385,503808,-77.7599868774414
1744569850.324248,505856,-76.75593566894531
1744569874.856808,507904,-76.76693725585938
1744569899.3498516,509952,-76.72156524658203
1744569923.7463214,512000,-75.66255950927734
1744569948.1078897,514048,-75.51669311523438
1744569972.663908,516096,-75.28289031982422
1744569997.018977,518144,-78.37740325927734
1744570021.56066,520192,-79.77802276611328
1744570045.960604,522240,-80.40830993652344
1744570070.2785065,524288,-81.66142272949219
1744570094.702218,526336,-82.3365707397461
1744570119.3518133,528384,-81.47525787353516
1744570143.7028332,530432,-79.97817993164062
1744570168.0756114,532480,-78.32013702392578
1744570192.5224855,534528,-77.93858337402344
1744570217.0219965,536576,-77.52986907958984
1744570241.4683185,538624,-77.30316162109375
1744570265.9048476,540672,-75.71342468261719
1744570290.4338,542720,-75.67485046386719
1744570314.9052355,544768,-74.7435531616211
1744570339.3661163,546816,-73.24339294433594
1744570363.9452012,548864,-73.32173156738281
1744570388.3686972,550912,-73.69340515136719
1744570412.737512,552960,-73.5441665649414
1744570437.156581,555008,-73.12044525146484
1744570461.592613,557056,-72.26219177246094
1744570486.081794,559104,-71.4527816772461
1744570510.7229917,561152,-68.83866882324219
1744570535.231565,563200,-67.88428497314453
1744570559.7197988,565248,-67.51202392578125
1744570584.4573555,567296,-63.52465057373047
1744570609.011591,569344,-62.677467346191406
1744570633.537559,571392,-59.99310302734375
1744570658.032247,573440,-59.01171875
1744570682.599822,575488,-58.10175323486328
1744570707.1046288,577536,-63.27265167236328
1744570731.6339984,579584,-74.57967376708984
1744570756.0501194,581632,-74.27271270751953
1744570780.594222,583680,-73.91108703613281
1744570805.0377162,585728,-72.94044494628906
1744570829.6211827,587776,-73.43743133544922
1744570854.148639,589824,-73.76103210449219
1744570878.608171,591872,-74.01957702636719
1744570903.0526066,593920,-76.98401641845703
1744570927.7912228,595968,-76.2536849975586
1744570952.2936118,598016,-75.36368560791016
1744570976.8380117,600064,-73.69825744628906
1744571001.296593,602112,-72.99616241455078
1744571025.7536914,604160,-73.21954345703125
1744571050.3185365,606208,-73.23607635498047
1744571074.88155,608256,-73.9936752319336
1744571099.4555194,610304,-74.0630111694336
1744571124.0837264,612352,-74.10980224609375
1744571148.6201124,614400,-73.07940673828125
1744571173.2481692,616448,-74.03975677490234
1744571197.969222,618496,-74.11211395263672
1744571222.686063,620544,-78.40669250488281
1744571247.2502398,622592,-78.7720947265625
1744571271.7452402,624640,-78.50508117675781
1744571296.2004836,626688,-78.10092163085938
1744571320.806668,628736,-64.10693359375
1744571345.40013,630784,-60.754703521728516
1744571370.0626385,632832,-60.31757354736328
1744571394.63376,634880,-60.97609329223633
1744571419.2020419,636928,-62.291542053222656
1744571443.7254047,638976,-61.16575622558594
1744571468.2134593,641024,-59.63406753540039
1744571492.9664066,643072,-58.193538665771484
1744571517.6168664,645120,-60.794822692871094
1744571542.1928883,647168,-61.042816162109375
1744571566.809965,649216,-60.410484313964844
1744571591.448662,651264,-60.06845474243164
1744571616.131417,653312,-61.62792205810547
1744571640.8069923,655360,-61.03862380981445
1744571665.300983,657408,-60.194976806640625
1744571689.8355107,659456,-60.38135528564453
1744571714.5246754,661504,-60.160560607910156
1744571739.1972327,663552,-59.82023239135742
1744571764.0176399,665600,-59.288352966308594
1744571788.7237597,667648,-58.09782028198242
1744571813.5130532,669696,-60.67258071899414
1744571838.168264,671744,-60.3307991027832
